SK_ID_CURR,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,FLAG_OWN_REALTY,CODE_GENDER,NAME_FAMILY_STATUS,BURO_AMT_CREDIT_SUM_DEBT_SUM
102052,289597.5,14062.5,234000.0,Cash loans,,126000.0,N,F,Married,2240509.5
102054,738108.0,45283.5,630000.0,Cash loans,Managers,315000.0,Y,M,Married,2759773.5
102062,225000.0,14508.0,225000.0,Cash loans,Laborers,72000.0,Y,M,Married,0.0
102067,431280.0,22149.0,360000.0,Cash loans,,166500.0,Y,M,Single / not married,194728.5
102068,195543.0,13198.5,148500.0,Cash loans,Laborers,180000.0,Y,M,Married,806719.5
102070,1107612.0,47677.5,990000.0,Cash loans,Managers,247500.0,Y,F,Married,0.0
102090,360000.0,18378.0,360000.0,Cash loans,,90000.0,N,F,Widow,0.0
102092,88618.5,10021.5,76500.0,Cash loans,Core staff,180000.0,N,M,Single / not married,15232.5
102099,247500.0,19683.0,247500.0,Cash loans,Laborers,157500.0,Y,M,Married,525850.9650000001
102100,2156400.0,67063.5,1800000.0,Cash loans,Cooking staff,382500.0,Y,F,Married,0.0
102112,632664.0,46165.5,540000.0,Cash loans,Cooking staff,180000.0,Y,F,Single / not married,
102113,202500.0,10467.0,202500.0,Cash loans,Sales staff,112500.0,N,F,Single / not married,0.0
102122,454500.0,36040.5,454500.0,Cash loans,Managers,180000.0,Y,F,Separated,696091.5
102123,1350000.0,41904.0,1350000.0,Cash loans,Medicine staff,148500.0,N,F,Married,1101136.5
102125,817560.0,30951.0,675000.0,Cash loans,,225000.0,Y,M,Married,213615.0
102126,479799.0,24628.5,400500.0,Cash loans,Low-skill Laborers,90000.0,Y,M,Married,0.0
102146,112500.0,11943.0,112500.0,Cash loans,,157500.0,Y,M,Married,
102147,404325.0,20772.0,337500.0,Cash loans,Security staff,103500.0,Y,F,Married,292747.5
102151,360000.0,18508.5,360000.0,Cash loans,Core staff,90000.0,Y,F,Married,1399810.5
102158,630000.0,32296.5,630000.0,Cash loans,Core staff,301500.0,N,F,Civil marriage,2033410.5
102159,300046.5,10246.5,196366.5,Cash loans,High skill tech staff,135000.0,Y,F,Widow,714280.5
102162,269982.0,28480.5,238500.0,Cash loans,Core staff,135000.0,Y,F,Married,42502.5
102165,1800000.0,56002.5,1800000.0,Cash loans,,292500.0,N,M,Married,1409373.0
102166,172021.5,18193.5,148500.0,Cash loans,Laborers,135000.0,Y,F,Separated,60421.5
102174,225000.0,23184.0,225000.0,Cash loans,Core staff,112500.0,N,F,Single / not married,0.0
102193,382050.0,27801.0,337500.0,Cash loans,Low-skill Laborers,135000.0,Y,M,Married,149418.0
102198,1226700.0,39703.5,900000.0,Cash loans,,94500.0,Y,M,Married,0.0
102205,495000.0,25402.5,495000.0,Cash loans,Sales staff,292500.0,Y,F,Married,1963660.5
102206,225000.0,16132.5,225000.0,Cash loans,High skill tech staff,112500.0,N,F,Civil marriage,0.0
102218,786528.0,43915.5,720000.0,Cash loans,Sales staff,90000.0,N,F,Married,28586.925
102221,522396.0,29299.5,472500.0,Cash loans,Managers,157500.0,N,F,Married,119245.5
102230,646389.0,31225.5,558000.0,Cash loans,Managers,270000.0,Y,M,Married,2039237.775
102238,823882.5,86512.5,787500.0,Cash loans,Sales staff,225000.0,Y,M,Married,0.0
102248,675000.0,29862.0,675000.0,Cash loans,,360000.0,Y,F,Separated,376760.61
102252,292500.0,23238.0,292500.0,Cash loans,Medicine staff,54000.0,Y,F,Married,0.0
102259,314055.0,13329.0,238500.0,Cash loans,,112500.0,Y,F,Widow,
102262,675000.0,21775.5,675000.0,Cash loans,Core staff,103500.0,N,M,Married,478587.69
102273,195543.0,14359.5,148500.0,Cash loans,,112500.0,Y,M,Widow,83349.0
102286,454500.0,17131.5,454500.0,Cash loans,,103500.0,N,F,Widow,625639.5
102293,225000.0,22050.0,225000.0,Cash loans,Cleaning staff,135000.0,Y,F,Married,360234.0
102294,479700.0,51790.5,450000.0,Cash loans,Accountants,112500.0,Y,F,Married,
102296,900000.0,57649.5,900000.0,Cash loans,Sales staff,135000.0,Y,F,Married,450000.0
102298,622413.0,33894.0,495000.0,Cash loans,Sales staff,112500.0,Y,F,Married,
102303,1800000.0,74416.5,1800000.0,Cash loans,,315000.0,Y,F,Married,
102309,420588.0,32679.0,360000.0,Cash loans,Laborers,135000.0,Y,M,Married,0.0
102315,234000.0,12825.0,234000.0,Cash loans,Core staff,180000.0,Y,F,Civil marriage,1138810.5
102340,345510.0,17770.5,247500.0,Cash loans,,157500.0,Y,M,Separated,519043.5
102342,572292.0,23107.5,472500.0,Cash loans,,67500.0,Y,F,Married,0.0
102344,225000.0,23184.0,225000.0,Cash loans,,117000.0,Y,F,Single / not married,
102346,712944.0,36531.0,567000.0,Cash loans,Laborers,202500.0,Y,M,Married,2285936.0549999997
102347,67500.0,7087.5,67500.0,Cash loans,,56700.0,N,F,Married,0.0
102374,573408.0,24421.5,495000.0,Cash loans,Laborers,292500.0,Y,M,Married,563314.455
102380,257391.0,25204.5,238500.0,Cash loans,Laborers,162000.0,Y,M,Married,0.0
102387,630000.0,32296.5,630000.0,Cash loans,Core staff,202500.0,N,M,Married,0.0
102393,260640.0,26838.0,225000.0,Cash loans,Core staff,112500.0,Y,F,Married,
102403,104256.0,11074.5,90000.0,Cash loans,Drivers,135000.0,Y,M,Married,176954.445
102413,301896.0,23490.0,252000.0,Cash loans,Drivers,157500.0,Y,M,Civil marriage,523551.33
102414,1741972.5,54198.0,1557000.0,Cash loans,Core staff,180000.0,Y,M,Married,4525537.5
102415,247500.0,12037.5,247500.0,Cash loans,Core staff,202500.0,N,F,Married,392643.0
102416,490482.0,58338.0,441000.0,Cash loans,Sales staff,157500.0,Y,F,Married,
102439,539100.0,23877.0,450000.0,Cash loans,,45000.0,Y,F,Married,0.0
102441,162000.0,17577.0,162000.0,Cash loans,,225000.0,Y,M,Married,208467.0
102443,225000.0,23625.0,225000.0,Cash loans,Managers,202500.0,Y,F,Married,296991.0
102444,90000.0,9693.0,90000.0,Cash loans,Sales staff,135000.0,N,M,Married,6502.5
102445,161595.0,17095.5,139500.0,Cash loans,Drivers,81000.0,N,M,Married,257292.0
102448,531706.5,23548.5,459000.0,Cash loans,Core staff,121500.0,N,F,Single / not married,70798.5
102449,577741.5,21910.5,477000.0,Cash loans,Sales staff,135000.0,Y,F,Married,1314247.5
102450,675000.0,53329.5,675000.0,Cash loans,Core staff,337500.0,N,M,Married,1147932.0
102456,135000.0,14175.0,135000.0,Cash loans,Accountants,135000.0,Y,F,Married,0.0
102458,630000.0,32166.0,630000.0,Cash loans,,180000.0,N,F,Married,1973718.0
102459,750816.0,24349.5,594000.0,Cash loans,Laborers,112500.0,Y,F,Married,849765.69
102465,922365.0,33259.5,778500.0,Cash loans,Managers,225000.0,Y,F,Married,0.0
102470,163512.0,13045.5,135000.0,Cash loans,Sales staff,76500.0,N,F,Married,31893.525
102471,675000.0,37822.5,675000.0,Cash loans,Core staff,81000.0,Y,F,Married,
102475,248760.0,29650.5,225000.0,Cash loans,Drivers,175500.0,Y,M,Married,0.0
102476,848745.0,43465.5,675000.0,Cash loans,Sales staff,202500.0,Y,F,Civil marriage,1606333.095
102506,225000.0,27994.5,225000.0,Cash loans,Drivers,270000.0,Y,M,Married,272911.5
102509,2013840.0,62640.0,1800000.0,Cash loans,Managers,360000.0,Y,M,Married,182835.0
102519,104256.0,8064.0,90000.0,Cash loans,,108000.0,N,F,Widow,0.0
102522,260640.0,31059.0,225000.0,Cash loans,High skill tech staff,288000.0,N,M,Married,550414.035
102545,442062.0,22698.0,369000.0,Cash loans,Drivers,157500.0,Y,M,Married,230130.0
102549,118512.0,8752.5,90000.0,Cash loans,Core staff,90000.0,N,F,Single / not married,940855.5
102562,539100.0,26064.0,450000.0,Cash loans,High skill tech staff,157500.0,Y,F,Civil marriage,0.0
102563,495000.0,25272.0,495000.0,Cash loans,Accountants,157500.0,Y,F,Separated,0.0
102568,334152.0,17190.0,270000.0,Cash loans,Laborers,112500.0,Y,M,Single / not married,0.0
102582,225000.0,14377.5,225000.0,Cash loans,Laborers,90000.0,N,M,Married,0.0
102592,260640.0,27369.0,225000.0,Cash loans,Secretaries,202500.0,Y,F,Married,119108.25
102597,149256.0,17842.5,135000.0,Cash loans,Core staff,85500.0,N,F,Married,26833.5
102605,238500.0,12177.0,238500.0,Cash loans,Security staff,157500.0,N,M,Married,2334550.5
102614,225000.0,14508.0,225000.0,Cash loans,Laborers,112500.0,Y,M,Single / not married,790893.0
102617,90000.0,7110.0,90000.0,Cash loans,Sales staff,180000.0,N,F,Married,1113093.54
102634,341280.0,21937.5,270000.0,Cash loans,Core staff,211500.0,Y,F,Separated,2928316.5
102652,360000.0,28570.5,360000.0,Cash loans,Realty agents,202500.0,Y,F,Married,200126.78999999998
102655,1451047.5,59881.5,1354500.0,Cash loans,Laborers,315000.0,N,F,Married,0.0
102671,454500.0,19386.0,454500.0,Cash loans,,153000.0,Y,F,Married,
102694,539100.0,27652.5,450000.0,Cash loans,,135000.0,Y,F,Married,573628.5
102701,239476.5,22095.0,193500.0,Cash loans,Medicine staff,112500.0,Y,F,Single / not married,0.0
102703,553581.0,31041.0,472500.0,Cash loans,Managers,112500.0,Y,F,Married,0.0
102704,292500.0,15997.5,292500.0,Cash loans,,90000.0,Y,F,Married,301216.5
102713,99504.0,10575.0,90000.0,Cash loans,,63000.0,Y,F,Married,0.0
102720,254799.0,16411.5,193500.0,Cash loans,Medicine staff,157500.0,Y,F,Married,1018867.5
102731,509400.0,40374.0,450000.0,Cash loans,Laborers,180000.0,Y,F,Married,354256.065
102733,162000.0,14854.5,162000.0,Cash loans,,121500.0,Y,F,Single / not married,0.0
102749,537471.0,56569.5,495000.0,Cash loans,Laborers,135000.0,N,M,Married,0.0
102755,165915.0,13239.0,126000.0,Cash loans,,112500.0,Y,F,Widow,640970.1
102763,218938.5,26113.5,189000.0,Cash loans,High skill tech staff,387000.0,Y,M,Married,577089.0
102770,225000.0,11619.0,225000.0,Cash loans,Secretaries,45000.0,N,M,Married,1151365.5
102772,502497.0,39829.5,454500.0,Cash loans,Laborers,247500.0,Y,F,Married,383973.84
102799,418743.0,25749.0,342000.0,Cash loans,,54000.0,Y,F,Married,127489.5
102838,111384.0,8748.0,90000.0,Cash loans,Medicine staff,148500.0,Y,F,Separated,810112.5
102854,136260.0,8334.0,112500.0,Cash loans,,57150.0,N,F,Married,623574.0
102862,323194.5,25663.5,279000.0,Cash loans,Laborers,157500.0,Y,F,Civil marriage,278671.725
102863,622575.0,23598.0,463500.0,Cash loans,Laborers,202500.0,N,F,Civil marriage,197973.0
102867,450000.0,16164.0,450000.0,Cash loans,,54000.0,N,F,Married,0.0
102868,99000.0,10273.5,99000.0,Cash loans,Core staff,58500.0,Y,F,Civil marriage,415453.5
102878,517536.0,21487.5,432000.0,Cash loans,Sales staff,135000.0,N,M,Married,
102887,259794.0,27409.5,229500.0,Cash loans,,180000.0,Y,F,Civil marriage,1378625.625
102898,440784.0,34956.0,360000.0,Cash loans,Laborers,360000.0,Y,F,Civil marriage,418869.0
102904,523431.0,35109.0,427500.0,Cash loans,,144000.0,Y,F,Civil marriage,
102912,301464.0,19395.0,238500.0,Cash loans,Laborers,252000.0,Y,M,Married,878278.5
102919,535306.5,25884.0,400500.0,Cash loans,,157500.0,Y,F,Single / not married,0.0
102927,118512.0,9490.5,90000.0,Cash loans,Medicine staff,54000.0,N,F,Married,276376.5
102932,207396.0,16515.0,157500.0,Cash loans,Laborers,135000.0,Y,M,Married,0.0
102933,254700.0,18531.0,225000.0,Cash loans,Laborers,180000.0,N,M,Single / not married,152644.59
102935,732915.0,79065.0,675000.0,Cash loans,,171000.0,Y,F,Married,0.0
102958,248877.0,12834.0,189000.0,Cash loans,Sales staff,90000.0,Y,F,Widow,411534.0
102969,509400.0,37197.0,450000.0,Cash loans,Laborers,157500.0,Y,M,Married,519421.5
102971,964575.0,31243.5,675000.0,Cash loans,Managers,270000.0,Y,F,Married,647334.0
102975,431730.0,46494.0,405000.0,Cash loans,High skill tech staff,225000.0,N,M,Single / not married,
102979,431280.0,22149.0,360000.0,Cash loans,Cooking staff,112500.0,Y,F,Civil marriage,32647.5
102982,332946.0,14665.5,238500.0,Cash loans,Managers,207000.0,Y,F,Married,1307101.5
102987,688500.0,35284.5,688500.0,Cash loans,Managers,225000.0,Y,M,Married,328599.0
102989,225000.0,9589.5,225000.0,Cash loans,Cleaning staff,67500.0,Y,F,Married,153369.0
102995,272520.0,21658.5,225000.0,Cash loans,,216000.0,N,F,Widow,1337328.0
102996,270000.0,13500.0,270000.0,Revolving loans,Laborers,270000.0,Y,M,Married,2970486.0
103000,601470.0,25614.0,450000.0,Cash loans,,247500.0,Y,F,Married,
103001,378706.5,18346.5,306000.0,Cash loans,High skill tech staff,202500.0,Y,F,Separated,3575358.0
103004,538389.0,37602.0,477000.0,Cash loans,,112500.0,Y,F,Married,624906.0
103010,180000.0,21361.5,180000.0,Cash loans,Managers,225000.0,Y,F,Married,
103025,440784.0,34956.0,360000.0,Cash loans,Sales staff,180000.0,Y,F,Civil marriage,42120.0
103029,108000.0,11340.0,108000.0,Cash loans,,162000.0,N,M,Single / not married,0.0
103046,1096020.0,59589.0,900000.0,Cash loans,Sales staff,234000.0,Y,F,Married,
103056,315000.0,16213.5,315000.0,Cash loans,,180000.0,N,F,Widow,803915.145
103062,603000.0,32841.0,603000.0,Cash loans,Cleaning staff,180000.0,Y,F,Married,256970.52
103078,675000.0,24376.5,675000.0,Cash loans,Laborers,90000.0,Y,M,Married,686316.105
103083,929088.0,33502.5,720000.0,Cash loans,,202500.0,Y,F,Married,0.0
103092,783927.0,42655.5,688500.0,Cash loans,Laborers,202500.0,Y,F,Widow,70218.0
103096,278460.0,21676.5,225000.0,Cash loans,Security staff,117000.0,Y,F,Single / not married,
103097,585000.0,41733.0,585000.0,Cash loans,Laborers,90000.0,N,F,Married,1180075.5
103102,1079581.5,55251.0,886500.0,Cash loans,Drivers,112500.0,Y,M,Married,
103112,675000.0,45108.0,675000.0,Cash loans,,270000.0,N,M,Single / not married,0.0
103132,634662.0,24057.0,472500.0,Cash loans,,112500.0,Y,F,Married,422350.515
103144,643500.0,50971.5,643500.0,Cash loans,Sales staff,112500.0,Y,F,Married,0.0
103145,315000.0,25015.5,315000.0,Cash loans,Core staff,54000.0,N,F,Married,
103146,156384.0,16551.0,135000.0,Cash loans,High skill tech staff,180000.0,Y,F,Married,4925277.0
103147,969979.5,49657.5,796500.0,Cash loans,Managers,315000.0,Y,M,Married,6279543.0
103158,104256.0,10813.5,90000.0,Cash loans,,135000.0,Y,F,Separated,814770.0
103171,291114.0,22657.5,243000.0,Cash loans,Laborers,157500.0,Y,M,Married,0.0
103173,1035000.0,33516.0,1035000.0,Cash loans,Core staff,112500.0,Y,F,Married,0.0
103184,257391.0,29241.0,238500.0,Cash loans,Sales staff,225000.0,Y,M,Married,626861.61
103195,599778.0,30753.0,477000.0,Cash loans,High skill tech staff,148500.0,Y,F,Married,443335.5
103196,900000.0,45954.0,900000.0,Cash loans,Laborers,112500.0,Y,F,Married,0.0
103206,166810.5,17221.5,144000.0,Cash loans,Managers,81000.0,Y,F,Married,0.0
103230,643500.0,50971.5,643500.0,Cash loans,Laborers,202500.0,N,M,Married,494307.405
103231,495000.0,23944.5,495000.0,Cash loans,,193500.0,Y,M,Married,204354.0
103232,278460.0,20947.5,225000.0,Cash loans,Laborers,180000.0,Y,M,Married,0.0
103239,773955.0,29308.5,639000.0,Cash loans,Managers,254700.0,N,F,Widow,668565.0
103240,781920.0,40054.5,675000.0,Cash loans,Managers,360000.0,N,F,Married,2162167.83
103243,360000.0,40846.5,360000.0,Cash loans,High skill tech staff,144000.0,Y,F,Married,534406.5
103252,622413.0,33894.0,495000.0,Cash loans,Managers,225000.0,Y,M,Civil marriage,0.0
103258,167076.0,12010.5,135000.0,Cash loans,Medicine staff,157500.0,Y,F,Married,1401736.5
103259,746280.0,54306.0,675000.0,Cash loans,Core staff,180000.0,N,F,Married,650893.5
103279,539100.0,27652.5,450000.0,Cash loans,Drivers,360000.0,Y,M,Married,
103280,502497.0,28188.0,454500.0,Cash loans,Accountants,90000.0,Y,F,Married,0.0
103286,135000.0,10575.0,135000.0,Cash loans,Core staff,135000.0,Y,F,Civil marriage,214969.5
103287,450000.0,23107.5,450000.0,Cash loans,Sales staff,180000.0,Y,F,Married,2815412.85
103290,543037.5,33349.5,463500.0,Cash loans,Core staff,225000.0,Y,M,Married,0.0
103298,360000.0,15264.0,360000.0,Cash loans,Laborers,36000.0,Y,F,Married,223609.5
103315,547344.0,24237.0,472500.0,Cash loans,,117000.0,Y,F,Married,432396.315
103319,550980.0,35343.0,450000.0,Cash loans,Medicine staff,270000.0,N,F,Married,
103334,454500.0,36040.5,454500.0,Cash loans,Drivers,180000.0,Y,M,Married,2208325.635
103336,67500.0,5220.0,67500.0,Cash loans,,67500.0,N,M,Single / not married,
103345,690313.5,35374.5,549000.0,Cash loans,Laborers,360000.0,Y,M,Married,2446190.415
103368,450000.0,21649.5,450000.0,Cash loans,Core staff,117000.0,Y,F,Married,432022.5
103371,450000.0,35685.0,450000.0,Cash loans,Laborers,405000.0,Y,M,Married,3548441.52
103377,543037.5,31302.0,463500.0,Cash loans,,202500.0,Y,F,Married,26267.49
103398,454500.0,23337.0,454500.0,Cash loans,Core staff,157500.0,Y,F,Married,3825792.0
103404,479799.0,24628.5,400500.0,Cash loans,,112500.0,Y,F,Married,123048.045
103408,331920.0,17077.5,225000.0,Cash loans,Core staff,90000.0,N,F,Single / not married,593687.97
103410,296280.0,19930.5,225000.0,Cash loans,Core staff,121500.0,N,F,Single / not married,36625.5
103418,568800.0,20560.5,450000.0,Cash loans,Managers,202500.0,N,F,Single / not married,712180.89
103420,431280.0,22149.0,360000.0,Cash loans,Medicine staff,47250.0,Y,F,Married,5349811.5
103432,1066320.0,38430.0,900000.0,Cash loans,Laborers,135000.0,N,M,Married,414031.5
103433,225000.0,11619.0,225000.0,Cash loans,,81000.0,Y,F,Married,387572.53500000003
103436,1125000.0,47794.5,1125000.0,Cash loans,Managers,187398.0,Y,F,Separated,300969.0
103440,885046.5,33493.5,747000.0,Cash loans,Realty agents,135000.0,Y,F,Married,0.0
103453,360000.0,18378.0,360000.0,Cash loans,Medicine staff,135000.0,N,F,Married,1023745.5
103459,1800000.0,56002.5,1800000.0,Cash loans,Drivers,247500.0,N,M,Married,0.0
103460,295776.0,18225.0,234000.0,Cash loans,,360000.0,Y,F,Civil marriage,355960.62
103461,203301.0,21892.5,175500.0,Cash loans,Medicine staff,247500.0,N,F,Married,0.0
103462,450000.0,19066.5,450000.0,Cash loans,Sales staff,54000.0,N,F,Married,31891.5
103473,66829.5,6259.5,54000.0,Cash loans,Laborers,90000.0,N,F,Married,1056784.5
103474,1107900.0,35739.0,900000.0,Cash loans,Core staff,157500.0,Y,F,Married,635593.5
103475,272520.0,18342.0,225000.0,Cash loans,Drivers,90000.0,N,M,Married,507442.5
103478,296280.0,14382.0,225000.0,Cash loans,Cooking staff,90000.0,Y,F,Married,45549.585
103480,997110.0,32166.0,810000.0,Cash loans,,225000.0,Y,F,Widow,64273.5
103484,1350000.0,42034.5,1350000.0,Cash loans,,180000.0,Y,F,Married,
103494,450000.0,32877.0,450000.0,Cash loans,Managers,225000.0,N,M,Single / not married,1075747.5
103513,503266.5,57046.5,463500.0,Cash loans,High skill tech staff,234000.0,Y,M,Single / not married,296851.5
103515,539100.0,27652.5,450000.0,Cash loans,Low-skill Laborers,135000.0,Y,M,Married,0.0
103516,55692.0,4594.5,45000.0,Cash loans,Laborers,58500.0,Y,M,Single / not married,
103525,450000.0,32877.0,450000.0,Cash loans,,153000.0,N,M,Married,562221.0
103541,790830.0,62613.0,675000.0,Cash loans,Sales staff,315000.0,Y,F,Married,
103544,500211.0,35703.0,463500.0,Cash loans,,202500.0,Y,M,Married,50589.0
103562,729792.0,37390.5,630000.0,Cash loans,Laborers,130500.0,Y,F,Married,618300.0
103570,135000.0,14539.5,135000.0,Cash loans,Laborers,270000.0,Y,M,Separated,
103572,360000.0,23134.5,360000.0,Cash loans,Laborers,112500.0,Y,M,Civil marriage,0.0
103574,270000.0,15498.0,270000.0,Cash loans,Laborers,270000.0,Y,F,Married,0.0
103575,573408.0,29407.5,495000.0,Cash loans,Laborers,112500.0,N,F,Married,43956.0
103591,266652.0,17172.0,202500.0,Cash loans,Sales staff,157500.0,Y,F,Married,2139826.5
103594,260640.0,18270.0,225000.0,Cash loans,,99000.0,N,F,Married,0.0
103609,1107900.0,35739.0,900000.0,Cash loans,,270000.0,N,M,Married,0.0
103613,535306.5,29038.5,400500.0,Cash loans,,270000.0,Y,F,Married,2807977.5
103614,100737.0,6291.0,76500.0,Cash loans,,135000.0,N,F,Married,362164.5
103615,291915.0,18783.0,252000.0,Cash loans,,202500.0,N,F,Widow,257594.35499999998
103624,742500.0,26797.5,742500.0,Cash loans,Sales staff,148500.0,N,F,Married,132520.5
103625,526500.0,27013.5,526500.0,Cash loans,Laborers,135000.0,Y,M,Married,1380208.5
103628,601470.0,30708.0,450000.0,Cash loans,Medicine staff,117000.0,N,F,Married,0.0
103629,166810.5,17514.0,144000.0,Cash loans,Core staff,157500.0,Y,F,Single / not married,0.0
103647,272520.0,16672.5,225000.0,Cash loans,,180000.0,N,M,Married,1818877.5
103648,1779030.0,55350.0,1485000.0,Cash loans,Drivers,270000.0,Y,M,Married,2690.55
103651,332946.0,16146.0,238500.0,Cash loans,Medicine staff,103500.0,N,F,Married,748161.0
103658,247500.0,17599.5,247500.0,Cash loans,Core staff,135000.0,Y,F,Married,863473.5
103668,450000.0,32877.0,450000.0,Cash loans,Laborers,225000.0,Y,F,Married,3214291.5
103669,499500.0,36346.5,499500.0,Cash loans,Laborers,135000.0,N,F,Married,903591.0
103676,112500.0,6412.5,112500.0,Cash loans,Sales staff,103500.0,Y,F,Widow,714114.0
103682,439740.0,22581.0,315000.0,Cash loans,Core staff,247500.0,Y,F,Married,828066.105
103683,49752.0,5224.5,45000.0,Cash loans,,45000.0,N,F,Separated,13500.0
103689,157500.0,16537.5,157500.0,Cash loans,,360000.0,N,M,Married,
103725,746280.0,54436.5,675000.0,Cash loans,Core staff,292500.0,Y,F,Married,2033748.0
103733,1639057.5,67639.5,1530000.0,Cash loans,High skill tech staff,270000.0,N,M,Married,1065604.815
103744,1993702.5,62014.5,1782000.0,Cash loans,Managers,135000.0,Y,F,Married,
103762,360000.0,26194.5,360000.0,Cash loans,Laborers,202500.0,Y,F,Married,0.0
103771,266652.0,21195.0,202500.0,Cash loans,,135000.0,Y,M,Civil marriage,
103773,315000.0,31153.5,315000.0,Cash loans,Core staff,225000.0,N,F,Single / not married,0.0
103783,332946.0,17127.0,238500.0,Cash loans,Laborers,90000.0,Y,M,Married,145143.0
103784,179865.0,11133.0,148500.0,Cash loans,Laborers,306000.0,N,M,Married,573428.925
